date,id,name,y_items,y_actual_cost,total_list_size,Items_per_patient
01/06/2016,P84053,ASHCROFT SURGERY,314,1231.74,7984,39.32865731
01/07/2016,P84053,ASHCROFT SURGERY,316,1210.8,7997,39.51481806
01/08/2016,P84053,ASHCROFT SURGERY,287,1332.16,7997,35.88845817
01/09/2016,P84053,ASHCROFT SURGERY,322,1563.02,7997,40.26509941
01/10/2016,P84053,ASHCROFT SURGERY,343,1432.44,8000,42.875
01/11/2016,P84053,ASHCROFT SURGERY,336,1507.36,8000,42
01/12/2016,P84053,ASHCROFT SURGERY,370,1740.26,8000,46.25
01/01/2017,P84053,ASHCROFT SURGERY,355,1227.8,8073,43.97373963
01/02/2017,P84053,ASHCROFT SURGERY,298,1610.24,8073,36.91316735
01/03/2017,P84053,ASHCROFT SURGERY,295,1533.34,8073,36.54155828
01/04/2017,P84053,ASHCROFT SURGERY,276,1213.37,8112,34.02366864
01/05/2017,P84053,ASHCROFT SURGERY,260,1274,8101,32.09480311
01/06/2017,P84053,ASHCROFT SURGERY,268,1540.56,8121,33.00086196
01/07/2017,P84053,ASHCROFT SURGERY,285,1415.8,8108,35.15046867
01/08/2017,P84053,ASHCROFT SURGERY,292,1081.23,8066,36.20133895
01/09/2017,P84053,ASHCROFT SURGERY,334,1500.75,8084,41.31618011
01/10/2017,P84053,ASHCROFT SURGERY,346,1639.51,8074,42.85360416
01/11/2017,P84053,ASHCROFT SURGERY,329,1106.34,8069,40.77333003
01/12/2017,P84053,ASHCROFT SURGERY,318,1284.79,8096,39.27865613
01/01/2018,P84053,ASHCROFT SURGERY,350,1094.5,8066,43.39201587
01/02/2018,P84053,ASHCROFT SURGERY,291,1178.93,8040,36.19402985
01/03/2018,P84053,ASHCROFT SURGERY,341,1164.43,8030,42.46575342
01/04/2018,P84053,ASHCROFT SURGERY,292,1059.47,8027,36.37722686
01/05/2018,P84053,ASHCROFT SURGERY,322,1299.41,8012,40.18971543
01/06/2018,P84053,ASHCROFT SURGERY,292,949.25,8024,36.39082752
01/07/2018,P84053,ASHCROFT SURGERY,295,1056.55,8034,36.71894449
01/08/2018,P84053,ASHCROFT SURGERY,301,1654.68,8019,37.53585235
01/09/2018,P84053,ASHCROFT SURGERY,296,1470.55,7986,37.06486351
01/10/2018,P84053,ASHCROFT SURGERY,328,1641.69,7997,41.01538077
01/11/2018,P84053,ASHCROFT SURGERY,339,1142.53,8030,42.21668742
01/12/2018,P84053,ASHCROFT SURGERY,337,1344.71,8034,41.94672641
01/01/2019,P84053,ASHCROFT SURGERY,358,1567.78,8086,44.27405392
01/02/2019,P84053,ASHCROFT SURGERY,285,1363.37,8071,35.31160947
01/03/2019,P84053,ASHCROFT SURGERY,289,1306.53,8074,35.79390637
01/04/2019,P84053,ASHCROFT SURGERY,283,2077.95,8071,35.0638087
01/05/2019,P84053,ASHCROFT SURGERY,311,2131.71,8056,38.60476663
01/06/2019,P84053,ASHCROFT SURGERY,248,1335.93,8060,30.76923077
01/07/2019,P84053,ASHCROFT SURGERY,320,1266.13,8024,39.88035892
01/08/2019,P84053,ASHCROFT SURGERY,287,1497.23,8015,35.80786026
01/09/2019,P84053,ASHCROFT SURGERY,269,1287.48,8006,33.59980015
01/10/2014,P84038,ASHVILLE SURGERY,306,1856.54,7899,38.7390809
01/11/2014,P84038,ASHVILLE SURGERY,326,1808.52,7899,41.27104697
01/12/2014,P84038,ASHVILLE SURGERY,360,2242.14,7899,45.57538929
01/01/2015,P84038,ASHVILLE SURGERY,301,2209.57,7955,37.83783784
01/02/2015,P84038,ASHVILLE SURGERY,272,1955.16,7955,34.19233187
01/03/2015,P84038,ASHVILLE SURGERY,271,2043.33,7955,34.06662476
01/04/2015,P84038,ASHVILLE SURGERY,283,2041.71,8049,35.15964716
01/05/2015,P84038,ASHVILLE SURGERY,284,2031.18,8049,35.2838862
01/06/2015,P84038,ASHVILLE SURGERY,304,1723.52,8049,37.76866692
01/07/2015,P84038,ASHVILLE SURGERY,327,2130.13,8197,39.89264365
01/08/2015,P84038,ASHVILLE SURGERY,238,2629.93,8197,29.03501281
01/09/2015,P84038,ASHVILLE SURGERY,264,2107.21,8197,32.20690497
01/10/2015,P84038,ASHVILLE SURGERY,317,2460.48,8316,38.11928812
01/11/2015,P84038,ASHVILLE SURGERY,285,1774.32,8316,34.27128427
01/12/2015,P84038,ASHVILLE SURGERY,338,2250.75,8316,40.64454064
01/01/2016,P84038,ASHVILLE SURGERY,298,1613.35,8413,35.42137169
01/02/2016,P84038,ASHVILLE SURGERY,320,1793.01,8413,38.03637228
01/03/2016,P84038,ASHVILLE SURGERY,308,1985.3,8413,36.61000832
01/04/2016,P84038,ASHVILLE SURGERY,306,2143.38,8612,35.53181607
01/05/2016,P84038,ASHVILLE SURGERY,269,1421.59,8612,31.23548537
01/06/2016,P84038,ASHVILLE SURGERY,295,1577.32,8612,34.25452856
01/07/2016,P84038,ASHVILLE SURGERY,325,2449.22,8735,37.20663995
01/08/2016,P84038,ASHVILLE SURGERY,282,1713.75,8735,32.28391528
01/09/2016,P84038,ASHVILLE SURGERY,276,2494.43,8735,31.59702347
01/10/2016,P84038,ASHVILLE SURGERY,297,2533.1,8723,34.04791929
01/11/2016,P84038,ASHVILLE SURGERY,322,2471.84,8723,36.91390577
01/12/2016,P84038,ASHVILLE SURGERY,363,3341.9,8723,41.61412358
01/01/2017,P84038,ASHVILLE SURGERY,338,2221.06,8923,37.87963689
01/02/2017,P84038,ASHVILLE SURGERY,328,2324.55,8923,36.75893758
01/03/2017,P84038,ASHVILLE SURGERY,295,2602.08,8923,33.06062983
01/04/2017,P84038,ASHVILLE SURGERY,306,2933.1,9024,33.90957447
01/05/2017,P84038,ASHVILLE SURGERY,321,2648.06,9058,35.4382866
01/06/2017,P84038,ASHVILLE SURGERY,321,2921.08,9074,35.37579899
01/07/2017,P84038,ASHVILLE SURGERY,388,3265.52,9087,42.69836029
01/08/2017,P84038,ASHVILLE SURGERY,322,2014.1,9109,35.34965419
01/09/2017,P84038,ASHVILLE SURGERY,329,1984.13,9159,35.92095207
01/10/2017,P84038,ASHVILLE SURGERY,417,1907.98,9176,45.44463819
01/11/2017,P84038,ASHVILLE SURGERY,363,1758.43,9215,39.39229517
01/12/2017,P84038,ASHVILLE SURGERY,373,2391.11,9247,40.33740673
01/01/2018,P84038,ASHVILLE SURGERY,423,3013.32,9286,45.55244454
01/02/2018,P84038,ASHVILLE SURGERY,381,2113.69,9332,40.82726104
01/03/2018,P84038,ASHVILLE SURGERY,343,2407.48,9328,36.77101201
01/04/2018,P84038,ASHVILLE SURGERY,371,2352.71,9350,39.67914439
01/05/2018,P84038,ASHVILLE SURGERY,309,1393.75,9360,33.01282051
01/06/2018,P84038,ASHVILLE SURGERY,304,1915.89,9391,32.37141944
01/07/2018,P84038,ASHVILLE SURGERY,327,2183.56,9425,34.69496021
01/08/2018,P84038,ASHVILLE SURGERY,373,1873.67,9452,39.46254761
01/09/2018,P84038,ASHVILLE SURGERY,342,2389.52,9511,35.958364
01/10/2018,P84038,ASHVILLE SURGERY,404,2940.83,9542,42.33913226
01/11/2018,P84038,ASHVILLE SURGERY,426,2320.13,9572,44.50480568
01/12/2018,P84038,ASHVILLE SURGERY,411,2501.48,9599,42.8169601
01/01/2019,P84038,ASHVILLE SURGERY,402,2304.78,9622,41.77925587
01/02/2019,P84038,ASHVILLE SURGERY,401,2234.87,9673,41.45559806
01/03/2019,P84038,ASHVILLE SURGERY,370,1896.8,9690,38.18369453
01/04/2019,P84038,ASHVILLE SURGERY,320,1471.38,9718,32.92858613
01/05/2019,P84038,ASHVILLE SURGERY,344,2238.89,9730,35.35457348
01/06/2019,P84038,ASHVILLE SURGERY,365,1578.54,9787,37.29437008
01/07/2019,P84038,ASHVILLE SURGERY,355,1525.4,9888,35.90210356
01/08/2019,P84038,ASHVILLE SURGERY,277,1320.31,9983,27.74717019
01/09/2019,P84038,ASHVILLE SURGERY,313,1708.48,10064,31.1009539
01/10/2014,P84034,BARLOW MEDICAL CENTRE,500,2493.03,13424,37.24672229
01/11/2014,P84034,BARLOW MEDICAL CENTRE,489,2166.85,13424,36.4272944
01/12/2014,P84034,BARLOW MEDICAL CENTRE,594,3501.46,13424,44.24910608
01/01/2015,P84034,BARLOW MEDICAL CENTRE,539,2823.32,13439,40.10715083
01/02/2015,P84034,BARLOW MEDICAL CENTRE,422,2615.08,13439,31.40114592
01/03/2015,P84034,BARLOW MEDICAL CENTRE,516,3580.77,13439,38.39571397
01/04/2015,P84034,BARLOW MEDICAL CENTRE,451,2803.94,13431,33.57903358
01/05/2015,P84034,BARLOW MEDICAL CENTRE,390,2891.19,13431,29.03730176
01/06/2015,P84034,BARLOW MEDICAL CENTRE,404,2568.02,13431,30.07966644
01/07/2015,P84034,BARLOW MEDICAL CENTRE,432,2615.61,13507,31.98341601
01/08/2015,P84034,BARLOW MEDICAL CENTRE,361,2536.78,13507,26.72688236
01/09/2015,P84034,BARLOW MEDICAL CENTRE,482,2924.65,13507,35.68520027
01/10/2015,P84034,BARLOW MEDICAL CENTRE,463,2572.19,13633,33.96171056
01/11/2015,P84034,BARLOW MEDICAL CENTRE,449,2570.73,13633,32.93479058
01/12/2015,P84034,BARLOW MEDICAL CENTRE,453,2733.42,13633,33.22819629
01/01/2016,P84034,BARLOW MEDICAL CENTRE,432,2733.63,13752,31.41361257
01/02/2016,P84034,BARLOW MEDICAL CENTRE,491,1942.31,13752,35.70389761
01/03/2016,P84034,BARLOW MEDICAL CENTRE,534,3650.56,13752,38.83071553
01/04/2016,P84034,BARLOW MEDICAL CENTRE,469,3657.17,13894,33.75557795
01/05/2016,P84034,BARLOW MEDICAL CENTRE,432,3047.65,13894,31.09255794
01/06/2016,P84034,BARLOW MEDICAL CENTRE,434,2933.42,13894,31.23650497
01/07/2016,P84034,BARLOW MEDICAL CENTRE,454,2990.56,13949,32.547136
01/08/2016,P84034,BARLOW MEDICAL CENTRE,394,3724.63,13949,28.24575238
01/09/2016,P84034,BARLOW MEDICAL CENTRE,385,2381.13,13949,27.60054484
01/10/2016,P84034,BARLOW MEDICAL CENTRE,432,3298.95,13941,30.98773402
01/11/2016,P84034,BARLOW MEDICAL CENTRE,423,3393.84,13941,30.34215623
01/12/2016,P84034,BARLOW MEDICAL CENTRE,475,3361.6,13941,34.07216125
01/01/2017,P84034,BARLOW MEDICAL CENTRE,488,3443.64,14119,34.56335435
01/02/2017,P84034,BARLOW MEDICAL CENTRE,443,2898.18,14119,31.37615978
01/03/2017,P84034,BARLOW MEDICAL CENTRE,451,2999.35,14119,31.94277215
01/04/2017,P84034,BARLOW MEDICAL CENTRE,370,2029.12,14235,25.99227257
01/05/2017,P84034,BARLOW MEDICAL CENTRE,412,3593.96,14245,28.92242892
01/06/2017,P84034,BARLOW MEDICAL CENTRE,374,2511.86,14323,26.11184808
01/07/2017,P84034,BARLOW MEDICAL CENTRE,412,2962.41,14365,28.68082144
01/08/2017,P84034,BARLOW MEDICAL CENTRE,391,2752.95,14406,27.14146883
01/09/2017,P84034,BARLOW MEDICAL CENTRE,395,3243.77,14450,27.33564014
01/10/2017,P84034,BARLOW MEDICAL CENTRE,448,2273.37,14478,30.94350048
01/11/2017,P84034,BARLOW MEDICAL CENTRE,448,2595.37,14538,30.81579309
01/12/2017,P84034,BARLOW MEDICAL CENTRE,497,2627.46,14573,34.10416524
01/01/2018,P84034,BARLOW MEDICAL CENTRE,557,2341.73,14589,38.17945027
01/02/2018,P84034,BARLOW MEDICAL CENTRE,464,3007.82,14658,31.6550689
01/03/2018,P84034,BARLOW MEDICAL CENTRE,476,2761.26,14682,32.42065114
01/04/2018,P84034,BARLOW MEDICAL CENTRE,440,3024.19,14676,29.98092123
01/05/2018,P84034,BARLOW MEDICAL CENTRE,467,3648.22,14684,31.80332335
01/06/2018,P84034,BARLOW MEDICAL CENTRE,364,3209.8,14730,24.71147318
01/07/2018,P84034,BARLOW MEDICAL CENTRE,417,2852.91,14758,28.25586123
01/08/2018,P84034,BARLOW MEDICAL CENTRE,387,3098.48,14753,26.23195282
01/09/2018,P84034,BARLOW MEDICAL CENTRE,420,2313.66,14841,28.29997979
01/10/2018,P84034,BARLOW MEDICAL CENTRE,538,3390.73,14970,35.93854375
01/11/2018,P84034,BARLOW MEDICAL CENTRE,476,3500.72,15055,31.61740286
01/12/2018,P84034,BARLOW MEDICAL CENTRE,532,3826.66,15136,35.14799154
01/01/2019,P84034,BARLOW MEDICAL CENTRE,594,3383.37,15197,39.08666184
01/02/2019,P84034,BARLOW MEDICAL CENTRE,481,2214.71,15387,31.26015468
01/03/2019,P84034,BARLOW MEDICAL CENTRE,515,3345.04,15478,33.27303269
01/04/2019,P84034,BARLOW MEDICAL CENTRE,486,2090.97,15548,31.25803962
01/05/2019,P84034,BARLOW MEDICAL CENTRE,499,4891.96,15642,31.90129139
01/06/2019,P84034,BARLOW MEDICAL CENTRE,459,3141.09,15730,29.179911
01/07/2019,P84034,BARLOW MEDICAL CENTRE,433,2800.16,15765,27.46590549
01/08/2019,P84034,BARLOW MEDICAL CENTRE,512,3981.31,15879,32.24384407
01/09/2019,P84034,BARLOW MEDICAL CENTRE,509,4192.74,15962,31.88823456
01/10/2014,P84033,BEACON MEDICAL CENTRE,413,2158.16,3839,107.580099
01/11/2014,P84033,BEACON MEDICAL CENTRE,294,1658.22,3839,76.58244334
01/12/2014,P84033,BEACON MEDICAL CENTRE,237,1211.55,3839,61.73482678
01/01/2015,P84033,BEACON MEDICAL CENTRE,192,904.67,3834,50.07824726
01/02/2015,P84033,BEACON MEDICAL CENTRE,148,740.91,3834,38.60198226
01/03/2015,P84033,BEACON MEDICAL CENTRE,171,981.93,3834,44.60093897
01/04/2015,P84033,BEACON MEDICAL CENTRE,184,776.39,3790,48.54881266
01/05/2015,P84033,BEACON MEDICAL CENTRE,211,1034.19,3790,55.67282322
01/06/2015,P84033,BEACON MEDICAL CENTRE,215,1256.91,3790,56.72823219
01/07/2015,P84033,BEACON MEDICAL CENTRE,218,1290.28,3758,58.00957956
01/08/2015,P84033,BEACON MEDICAL CENTRE,186,1213.8,3758,49.49441192
01/09/2015,P84033,BEACON MEDICAL CENTRE,223,1420.6,3758,59.34007451
01/10/2015,P84033,BEACON MEDICAL CENTRE,268,1357.61,3781,70.88071939
01/11/2015,P84033,BEACON MEDICAL CENTRE,277,1432.19,3781,73.26104205
01/12/2015,P84033,BEACON MEDICAL CENTRE,288,1584.71,3781,76.17032531
01/01/2016,P84033,BEACON MEDICAL CENTRE,294,1194.62,3786,77.65451664
01/02/2016,P84033,BEACON MEDICAL CENTRE,260,1400.06,3786,68.67406233
01/03/2016,P84033,BEACON MEDICAL CENTRE,362,1584.11,3786,95.61542525
01/04/2016,P84033,BEACON MEDICAL CENTRE,329,1645.62,3815,86.23853211
01/05/2016,P84033,BEACON MEDICAL CENTRE,307,1448.75,3815,80.47182176
01/06/2016,P84033,BEACON MEDICAL CENTRE,342,1459.64,3815,89.64613368
01/07/2016,P84033,BEACON MEDICAL CENTRE,235,1037.91,3837,61.24576492
01/08/2016,P84033,BEACON MEDICAL CENTRE,237,1019.28,3837,61.76700547
01/09/2016,P84033,BEACON MEDICAL CENTRE,391,2171.44,3837,101.902528
01/10/2016,P84033,BEACON MEDICAL CENTRE,326,1676.06,3835,85.0065189
01/11/2016,P84033,BEACON MEDICAL CENTRE,337,1970.65,3835,87.87483703
01/12/2016,P84033,BEACON MEDICAL CENTRE,307,1876.49,3835,80.05215124
01/01/2017,P84033,BEACON MEDICAL CENTRE,325,1537.61,3850,84.41558442
01/02/2017,P84033,BEACON MEDICAL CENTRE,271,1472.56,3850,70.38961039
01/03/2017,P84033,BEACON MEDICAL CENTRE,305,1594.81,3850,79.22077922
01/04/2017,P84033,BEACON MEDICAL CENTRE,255,1190.32,3905,65.30089629
01/05/2017,P84033,BEACON MEDICAL CENTRE,303,1545.88,3910,77.49360614
01/06/2017,P84033,BEACON MEDICAL CENTRE,286,1288.14,3929,72.79205905
01/07/2017,P84033,BEACON MEDICAL CENTRE,299,1231.7,3937,75.94615189
01/08/2017,P84033,BEACON MEDICAL CENTRE,248,925.27,3941,62.92819081
01/09/2017,P84033,BEACON MEDICAL CENTRE,311,1230.79,3944,78.85395538
01/10/2017,P84033,BEACON MEDICAL CENTRE,373,1242.15,3961,94.16813936
01/11/2017,P84033,BEACON MEDICAL CENTRE,348,1193.38,3949,88.12357559
01/12/2017,P84033,BEACON MEDICAL CENTRE,364,1162.6,3960,91.91919192
01/01/2018,P84033,BEACON MEDICAL CENTRE,81,179.03,3964,20.43390515
01/02/2018,P84033,BEACON MEDICAL CENTRE,44,159.72,3967,11.09150492
01/03/2018,P84033,BEACON MEDICAL CENTRE,43,141.93,3972,10.82578046
01/04/2018,P84033,BEACON MEDICAL CENTRE,46,143.35,3961,11.61322898
01/05/2018,P84033,BEACON MEDICAL CENTRE,44,142.52,3979,11.05805479
01/06/2018,P84033,BEACON MEDICAL CENTRE,213,771.56,3997,53.28996748
01/07/2018,P84033,BEACON MEDICAL CENTRE,200,580.3,4007,49.91265286
01/08/2018,P84033,BEACON MEDICAL CENTRE,130,498.77,4017,32.36245955
01/09/2018,P84033,BEACON MEDICAL CENTRE,292,1009.55,4014,72.74539113
01/10/2018,P84033,BEACON MEDICAL CENTRE,315,1045.35,4014,78.47533632
01/11/2018,P84033,BEACON MEDICAL CENTRE,304,1031.45,4018,75.65953211
01/12/2018,P84033,BEACON MEDICAL CENTRE,314,872.56,4022,78.07061164
01/01/2019,P84033,BEACON MEDICAL CENTRE,347,1656.21,4054,85.59447459
01/02/2019,P84033,BEACON MEDICAL CENTRE,335,1041.98,4080,82.10784314
01/03/2019,P84033,BEACON MEDICAL CENTRE,324,1557.75,4080,79.41176471
01/04/2019,P84033,BEACON MEDICAL CENTRE,282,1212.5,4094,68.88128969
01/05/2019,P84033,BEACON MEDICAL CENTRE,286,1051.66,4086,69.99510524
01/06/2019,P84033,BEACON MEDICAL CENTRE,270,1047.25,4100,65.85365854
01/07/2019,P84033,BEACON MEDICAL CENTRE,358,1018.1,4090,87.53056235
01/08/2019,P84033,BEACON MEDICAL CENTRE,208,633.6,4081,50.96790002
01/09/2019,P84033,BEACON MEDICAL CENTRE,292,864.41,4084,71.49853085
01/10/2014,P84029,BENCHILL MEDICAL PRACTICE,803,3777.36,9334,86.02956932
01/11/2014,P84029,BENCHILL MEDICAL PRACTICE,775,4246.81,9334,83.02978359
01/12/2014,P84029,BENCHILL MEDICAL PRACTICE,943,4610.8,9334,101.028498
01/01/2015,P84029,BENCHILL MEDICAL PRACTICE,918,4927.23,9432,97.32824427
01/02/2015,P84029,BENCHILL MEDICAL PRACTICE,797,5097.75,9432,84.49957591
01/03/2015,P84029,BENCHILL MEDICAL PRACTICE,809,4957.26,9432,85.77184054
01/04/2015,P84029,BENCHILL MEDICAL PRACTICE,681,3812.06,9494,71.72951338
01/05/2015,P84029,BENCHILL MEDICAL PRACTICE,657,4068.99,9494,69.20160101
01/06/2015,P84029,BENCHILL MEDICAL PRACTICE,687,4372.5,9494,72.36149147
01/07/2015,P84029,BENCHILL MEDICAL PRACTICE,687,4468.12,9557,71.88448258
01/08/2015,P84029,BENCHILL MEDICAL PRACTICE,612,3847.75,9557,64.03683164
01/09/2015,P84029,BENCHILL MEDICAL PRACTICE,661,3467.94,9557,69.16396359
01/10/2015,P84029,BENCHILL MEDICAL PRACTICE,718,4888.99,9618,74.65169474
01/11/2015,P84029,BENCHILL MEDICAL PRACTICE,834,5181.45,9618,86.71241422
01/12/2015,P84029,BENCHILL MEDICAL PRACTICE,886,4989.86,9618,92.11894365
01/01/2016,P84029,BENCHILL MEDICAL PRACTICE,852,4052.93,9626,88.51028465
01/02/2016,P84029,BENCHILL MEDICAL PRACTICE,855,3906.75,9626,88.82194058
01/03/2016,P84029,BENCHILL MEDICAL PRACTICE,913,4263.08,9626,94.84728859
01/04/2016,P84029,BENCHILL MEDICAL PRACTICE,787,3951.44,9665,81.42783238
01/05/2016,P84029,BENCHILL MEDICAL PRACTICE,661,2962.44,9665,68.39110191
01/06/2016,P84029,BENCHILL MEDICAL PRACTICE,712,3727.78,9665,73.66787377
01/07/2016,P84029,BENCHILL MEDICAL PRACTICE,664,2684.58,9710,68.3831102
01/08/2016,P84029,BENCHILL MEDICAL PRACTICE,725,3289.66,9710,74.66529351
01/09/2016,P84029,BENCHILL MEDICAL PRACTICE,692,4796.21,9710,71.26673532
01/10/2016,P84029,BENCHILL MEDICAL PRACTICE,732,3766.99,9714,75.3551575
01/11/2016,P84029,BENCHILL MEDICAL PRACTICE,601,3220.1,9714,61.86946675
01/12/2016,P84029,BENCHILL MEDICAL PRACTICE,724,2841.28,9714,74.53160387
01/01/2017,P84029,BENCHILL MEDICAL PRACTICE,808,4272.09,9570,84.43051202
01/02/2017,P84029,BENCHILL MEDICAL PRACTICE,733,3541.21,9570,76.59352142
01/03/2017,P84029,BENCHILL MEDICAL PRACTICE,779,4213.18,9570,81.40020899
01/04/2017,P84029,BENCHILL MEDICAL PRACTICE,685,3263.98,9570,71.57784744
01/05/2017,P84029,BENCHILL MEDICAL PRACTICE,688,3530.61,9579,71.82378119
01/06/2017,P84029,BENCHILL MEDICAL PRACTICE,692,4410.82,9575,72.27154047
01/07/2017,P84029,BENCHILL MEDICAL PRACTICE,739,4327.63,9606,76.93108474
01/08/2017,P84029,BENCHILL MEDICAL PRACTICE,701,3224.61,9618,72.8841755
01/09/2017,P84029,BENCHILL MEDICAL PRACTICE,777,3504.57,9600,80.9375
01/10/2017,P84029,BENCHILL MEDICAL PRACTICE,819,3284.85,9610,85.22372529
01/11/2017,P84029,BENCHILL MEDICAL PRACTICE,851,4405.76,9618,88.47993346
01/12/2017,P84029,BENCHILL MEDICAL PRACTICE,794,3297.54,9627,82.47636855
01/01/2018,P84029,BENCHILL MEDICAL PRACTICE,964,2993,9637,100.03113
01/02/2018,P84029,BENCHILL MEDICAL PRACTICE,736,2848.82,9643,76.32479519
01/03/2018,P84029,BENCHILL MEDICAL PRACTICE,874,3456.67,9639,90.67330636
01/04/2018,P84029,BENCHILL MEDICAL PRACTICE,669,2673.47,9638,69.41274123
01/05/2018,P84029,BENCHILL MEDICAL PRACTICE,652,2361.42,9648,67.5787728
01/06/2018,P84029,BENCHILL MEDICAL PRACTICE,641,2227.47,9647,66.44552711
01/07/2018,P84029,BENCHILL MEDICAL PRACTICE,638,2255.66,9630,66.25129803
01/08/2018,P84029,BENCHILL MEDICAL PRACTICE,640,3455.4,9655,66.28689798
01/09/2018,P84029,BENCHILL MEDICAL PRACTICE,720,2855.35,9650,74.61139896
01/10/2018,P84029,BENCHILL MEDICAL PRACTICE,779,3587.09,9643,80.78398839
01/11/2018,P84029,BENCHILL MEDICAL PRACTICE,806,3632.16,9646,83.55795148
01/12/2018,P84029,BENCHILL MEDICAL PRACTICE,810,3590.4,9646,83.97263114
01/01/2019,P84029,BENCHILL MEDICAL PRACTICE,862,3143.73,9657,89.26167547
01/02/2019,P84029,BENCHILL MEDICAL PRACTICE,683,2330.89,9653,70.75520564
01/03/2019,P84029,BENCHILL MEDICAL PRACTICE,601,2423.23,9659,62.22176209
01/04/2019,P84029,BENCHILL MEDICAL PRACTICE,667,2809.16,9671,68.96908282
01/05/2019,P84029,BENCHILL MEDICAL PRACTICE,656,2388.7,9692,67.6846884
01/06/2019,P84029,BENCHILL MEDICAL PRACTICE,664,3861.51,9654,68.7797804
01/07/2019,P84029,BENCHILL MEDICAL PRACTICE,615,2432.99,9657,63.68437403
01/08/2019,P84029,BENCHILL MEDICAL PRACTICE,647,3649.18,9676,66.86647375
01/09/2019,P84029,BENCHILL MEDICAL PRACTICE,689,3263.41,9668,71.26603227
01/10/2014,P84035,BODEY MEDICAL CENTRE,631,2910.08,16620,37.96630566
01/11/2014,P84035,BODEY MEDICAL CENTRE,686,3460.33,16620,41.2755716
01/12/2014,P84035,BODEY MEDICAL CENTRE,754,3019.15,16620,45.36702768
01/01/2015,P84035,BODEY MEDICAL CENTRE,640,4011.7,16592,38.57280617
01/02/2015,P84035,BODEY MEDICAL CENTRE,658,3299.89,16592,39.65766635
01/03/2015,P84035,BODEY MEDICAL CENTRE,686,4184.25,16592,41.34522662
01/04/2015,P84035,BODEY MEDICAL CENTRE,585,2748.53,16795,34.83179518
01/05/2015,P84035,BODEY MEDICAL CENTRE,529,2967.94,16795,31.49746948
01/06/2015,P84035,BODEY MEDICAL CENTRE,539,3069.15,16795,32.09288479
01/07/2015,P84035,BODEY MEDICAL CENTRE,525,2977.43,16479,31.85872929
01/08/2015,P84035,BODEY MEDICAL CENTRE,456,2322.73,16479,27.67158201
01/09/2015,P84035,BODEY MEDICAL CENTRE,602,3407.57,16479,36.53134292
01/10/2015,P84035,BODEY MEDICAL CENTRE,638,2924.61,16874,37.80964798
01/11/2015,P84035,BODEY MEDICAL CENTRE,664,3165.46,16874,39.35048003
01/12/2015,P84035,BODEY MEDICAL CENTRE,603,2899.52,16874,35.73545099
01/01/2016,P84035,BODEY MEDICAL CENTRE,613,2853.78,17057,35.93832444
01/02/2016,P84035,BODEY MEDICAL CENTRE,679,2594.57,17057,39.80770358
01/03/2016,P84035,BODEY MEDICAL CENTRE,737,2858.75,17057,43.20806707
01/04/2016,P84035,BODEY MEDICAL CENTRE,637,2896.44,17053,37.35413124
01/05/2016,P84035,BODEY MEDICAL CENTRE,530,2828.35,17053,31.07957544
01/06/2016,P84035,BODEY MEDICAL CENTRE,605,2875.12,17053,35.47762857
01/07/2016,P84035,BODEY MEDICAL CENTRE,541,2807.74,16900,32.01183432
01/08/2016,P84035,BODEY MEDICAL CENTRE,517,2370.88,16900,30.59171598
01/09/2016,P84035,BODEY MEDICAL CENTRE,606,2817.25,16900,35.85798817
01/10/2016,P84035,BODEY MEDICAL CENTRE,632,2925.71,16934,37.3213653
01/11/2016,P84035,BODEY MEDICAL CENTRE,718,3049.94,16934,42.39990552
01/12/2016,P84035,BODEY MEDICAL CENTRE,674,2920.84,16934,39.80158261
01/01/2017,P84035,BODEY MEDICAL CENTRE,602,2639.97,17080,35.24590164
01/02/2017,P84035,BODEY MEDICAL CENTRE,616,2800.69,17080,36.06557377
01/03/2017,P84035,BODEY MEDICAL CENTRE,702,3466.24,17080,41.10070258
01/04/2017,P84035,BODEY MEDICAL CENTRE,468,2328.82,17069,27.41812643
01/05/2017,P84035,BODEY MEDICAL CENTRE,522,2764.71,17004,30.69865914
01/06/2017,P84035,BODEY MEDICAL CENTRE,570,3691.92,16981,33.56692774
01/07/2017,P84035,BODEY MEDICAL CENTRE,500,2461.36,16790,29.77963073
01/08/2017,P84035,BODEY MEDICAL CENTRE,514,2102.51,16584,30.9937289
01/09/2017,P84035,BODEY MEDICAL CENTRE,649,2701.7,16440,39.47688564
01/10/2017,P84035,BODEY MEDICAL CENTRE,661,3099.23,17013,38.8526421
01/11/2017,P84035,BODEY MEDICAL CENTRE,656,2830.9,17017,38.54968561
01/12/2017,P84035,BODEY MEDICAL CENTRE,627,2383.33,17018,36.84334234
01/01/2018,P84035,BODEY MEDICAL CENTRE,670,2583.42,16935,39.56303513
01/02/2018,P84035,BODEY MEDICAL CENTRE,548,2163.77,16865,32.49332938
01/03/2018,P84035,BODEY MEDICAL CENTRE,608,2862.95,16872,36.03603604
01/04/2018,P84035,BODEY MEDICAL CENTRE,526,4015.08,16825,31.26300149
01/05/2018,P84035,BODEY MEDICAL CENTRE,568,2256.19,16784,33.84175405
01/06/2018,P84035,BODEY MEDICAL CENTRE,489,2208.41,16736,29.21845124
01/07/2018,P84035,BODEY MEDICAL CENTRE,473,2290.02,16535,28.6059873
01/08/2018,P84035,BODEY MEDICAL CENTRE,474,2495.98,16271,29.1315838
